,tweet,type
1362,beautiful #JeSuisCharlie cover for @NewYorker next week http://t.co/4DooCSph58,non_rumor
1363,"At least 5 hostages in kosher supermarket in eastern Paris, according to reports: http://t.co/lmUljawKdu http://t.co/B1CKrZGJwf",non_rumor
1364,1st they came for the Jews. Then they came for the Jews again &amp; again... then they came for #CharlieHebdo. Then they came for the Jews again,non_rumor
1365,Police: Two hostage situations near Paris believed to be related to the attack at #CharlieHebdo. Watch: http://t.co/1ozVYpL5rG,non_rumor
1366,"Civilians being evacuated, schools in lock down as new hostage situation unfolds in Paris http://t.co/cI8cztQjE6 http://t.co/5z4omAvypP",non_rumor
1367,5 held by gunman at kosher supermarket in #Paris as 2nd hostage-taking underway: AP. Gunman linked to Thursday's killing of policewoman.,non_rumor
1368,"Tonight, I spoke to President Hollande to convey Australia's solidarity, sympathy and friendship with the people of France #CharlieHebdo",non_rumor
1369,"DEVELOPING: Women, children held in second Paris hostage situation; may be related to massacre http://t.co/F4K3C1lot7",non_rumor
1370,2 standoffs happening now. Hostages believed involved. 1 gunman in kosher deli in eastern Paris. 2 terror suspects in town near CDG airport,non_rumor
1371,"Breaking News: Paris Police Respond to Report of Second Hostage-Taking
http://t.co/U8BE162qls",non_rumor
1372,Turns out #CharlieHebdo was a two face douche on free speech - Telegraph http://t.co/aYmG7XeGY5 http://t.co/hiiW3qt2p0,non_rumor
1373,#Paris: Schools near the kosher grocery siege are in lockdown http://t.co/7N7uvClhWY http://t.co/eKOWNWLUwz,non_rumor
1374,"Police establish tight cordon around second hostage scene in #Paris. Eery quiet, except for buzz from helicopters. http://t.co/bw8vu18v8r",non_rumor
1375,LIVE coverage on the hostage situation with Paris attack suspects: http://t.co/LB5e3yCY3B http://t.co/U5c4Px2Ev0,non_rumor
1376,"The famous French cartoonist, Charb assassinated in #Paris, wrote recently about  #Kurds .#CharlieHebdo http://t.co/4Z39KoUYy8",non_rumor
1377,READ MORE: Second hostage situation unfolding in eastern Paris http://t.co/Eh0dByqdYb http://t.co/eLrCndD0y2,non_rumor
1378,#CharlieHebdo attack: new hostage situation at Paris shop - live updates http://t.co/lNt8ldwaae http://t.co/x9smojQJK8,non_rumor
1379,Our cover #CharlieHebdo #JeSuisCharlie http://t.co/q29opNZ0jr,non_rumor
1380,Video shows police surrounding Paris kosher supermarket where gunman reportedly holding hostages http://t.co/Qv1xBajqsX #CharlieHebdo,non_rumor
1381,→ http://t.co/Grnn2RS6VA 498 Charlie Hebdo Charlie Hebdo massacre: Arrests as France hunts gunmen #CharlieHebdo England GBR Stoke-on-Trent,non_rumor
1382,Update: There are 2 standoffs happening in Paris now. Both reportedly involve hostages. Live: http://t.co/tuNscQWMJU http://t.co/VAWpXz3nCX,non_rumor
1383,"#Breaking: french police release portrait of susp #Montrouge shooters same of hostage situation #Paris ""@prefpolice http://t.co/ZyC2Qh9uzv",non_rumor
1384,All who said #JeSuisCharlie this week must today say #JeSuisJuif - I am a Jew. Stand with France's Jews against this vile attack.,non_rumor
1385,I'm not #CharlieHebdo &amp; neither are the French or anyone else unless the duplicity in/of 'freedom' is abolished. #JeSuisCharlie #JeSuisAhmed,non_rumor
1386,Charlie Hebdo: this map pinpoints the four key locations in the dual sieges – live updates http://t.co/CbQCu50ckl http://t.co/6Cpy1BmKQO,non_rumor
1387,Paris Mayor Anne Hidalgo rushing to scene of hostage situation in Porte de Vincennes area of Paris: http://t.co/qB4b5cKvPg,non_rumor
1388,Second hostage situation unfolding at Paris grocery store http://t.co/dug7LMmVmz,non_rumor
1389,What we know about the suspected #CharlieHebdo gunmen: http://t.co/20g6eGRQMv http://t.co/I6kV6JmIeH,non_rumor
1390,"DEVELOPING: Gunman takes hostages at kosher supermarket in Paris, cops say http://t.co/WMYpvXMkCp",non_rumor
1391,In Paris on the eve of the Jewish Sabbath women and children are taken hostage in Kosher grocery store. Jihadis hate Jews and journalists.,non_rumor
1392,"If you tweeted #JeSuisCharlie, please RT: #JeSuisJuif",non_rumor
1393,"A great many frauds, the Guardian included, claiming to be ""Charlie Hebdo"" but too cowardly to publish their cartoons.",non_rumor
1394,"If you tweeted #JeSuisCharlie, now we need you to tweet #JeSuisJuif",non_rumor
1395,"Dear France, your experiment with multiculturlaism has failed. #JeSuisCharlie #CharlieHebdo http://t.co/r1M2gIVtPq",non_rumor
1396,"If rightwing radical Christians were killing people in U.S. &amp; Europe, would the hard left be bleating about Christianophobia? #JeSuisCharlie",non_rumor
1397,Photo of man that is holding hostages in the second location in #Paris http://t.co/nc0lFlm93c,non_rumor
1398,Freedom of Expression in France not consistent. So how can they claim #IAmCharlieHebdo? Or #JeSuisAhmed? #IamAhmed #IamCharlie #CharlieHebdo,non_rumor
1399,"87 y.o French cartoonist Uderzo, creator of Asterix, comes out of retirement for #CharlieHebdo (H/T @WilliamsJon): http://t.co/6uBOTl9pzO",non_rumor
1400,Pictures released of suspect believed to holding hostages at a kosher grocery in #Paris http://t.co/Mrm4EiwdLD,non_rumor
1401,Google pushes cash to Charlie Hebdo but not Al-Ikhbariyah. What's is Google's view of the world? http://t.co/ANTlKCmDe6,non_rumor
1402,Photos from the manhunt for #CharlieHebdo suspects and ongoing hostage situations: http://t.co/8gxcTgehe5 http://t.co/mTwoTyewbH,non_rumor
1403,The Eiffel Tower went dark last night to remember the victims of #CharlieHebdo http://t.co/bRbNU7lcIH #JeSuisCharlie http://t.co/X41DzXqXqJ,non_rumor
1404,Photo posted online shows scene by Paris supermarket where gunman reportedly holding hostages http://t.co/Ya62OhLzBz http://t.co/hV8jt1fgum,non_rumor
1405,"Only Jew-hatred explains why Europeans pretend Israel's enemies are not the West's, as Muslims murder Jews and #CharlieHebdo in Paris.",non_rumor
1406,Hackers Supporting ISIS Hacking French Websites and Putting Up Anti-Charlie Hebdo Messages http://t.co/WagR2B9OjF http://t.co/bz5r0DJkme,non_rumor
1407,Police release pictures of man and woman suspected of shooting a policewoman in #ParisAttacks http://t.co/zZIgbWOmcP http://t.co/FWKi6cYfk4,non_rumor
1408,Prince Harry signs the book of condolence at the French Embassy in London #CharlieHebdo (via @FranceintheUK) http://t.co/GIn3gk9wJp,non_rumor
1409,More police arrive at hostage situation scene in eastern Paris (LIVE) http://t.co/fN6v7h6iBP http://t.co/saSZitkznh,non_rumor
1410,"#CharlieHebdo attack shows ‘a complete change in terrorist methods', French FM @LaurentFabius tells me http://t.co/bYWd4RFFPk",non_rumor
1411,"#France's most famous cartoonist, 87 year old Uderzo - father of Asterix - comes out of retirement for #CharlieHebdo. http://t.co/q85uWyqC5F",non_rumor
1412,French police are looking for two more suspects in the #Montrouge shooting: https://t.co/3GAC1myxzZ http://t.co/5wX2rPoGF5,non_rumor
1413,French police release pic of two suspects from Thursday shooting of officer as hostage situation unfolds in Paris: http://t.co/bkWxvLR4Yh,non_rumor
1414,"French police release pictures of two suspects described as ""armed and dangerous"". More: http://t.co/2J4WQdJnTp http://t.co/kYNwo7GlgQ",non_rumor
1415,"Police: 2 hostage situations near Paris believed to be related to the #CharlieHebdo attack: http://t.co/IbjiiBfUZ8
https://t.co/tY3VFOtLDQ",non_rumor
1416,French police getting ready to use...tanks against two terrorists in #Dammartin siege?! #CharlieHebdo http://t.co/K3tdKjSOuk,non_rumor
1417,URGENT: French police release names and mug shots of suspects in Montrouge shooting http://t.co/cI8cztQjE6 http://t.co/HGuR2X3Y6A,non_rumor
1418,"Still amazed by Uderzo's tributes to #CharlieHebdo. He's 87, but style, line, attitude unchanged. #InimitableGaul http://t.co/gerLPc0x3u",non_rumor
1419,"call me foolish but this girl holding #JeSuisCharlie hiding her face, in a ghostly looking #Aleppo #Syria made me cry http://t.co/bFGf3edOAu",non_rumor
1420,The new world we live in #CharlieHebdo http://t.co/FzwE7O4Pb4,non_rumor
1421,IN PICTURES: French cops close in on suspected #CharlieHebdo terrorists outside Paris http://t.co/YioY54CqRi http://t.co/IGPF43HRsy,non_rumor
1422,"""Armed and dangerous."" Appeal for info about suspects in policewoman shooting. #ParisAttacks http://t.co/zZIgbWOmcP http://t.co/lu5QEp82OU",non_rumor
1423,Police surround a business where two suspects in the Charlie Hebdo attack may be barricaded http://t.co/pTzQlm1Mpy http://t.co/TaBppJpb4Q,non_rumor
1424,"Everyone who blamed #CharlieHebdo cartoons for provoking its own slaughter, tell that to the dead shoppers at a Kosher supermarket in Paris",non_rumor
1425,A James O’Brien master class in how to deal with people demanding that Muslims apologise for #Charliehebdo https://t.co/l5qVL7m2Ca,non_rumor
1426,"Are other shootouts aimed at stalling #CharlieHebdo manhunt?
See:http://t.co/uwYKR50VNM http://t.co/jBR2c4LHq6",non_rumor
1427,No one can say this is a surprise. In July window-smashing rioters stormed thru Paris chanting 'gas the Jews' http://t.co/krRNeIst27,non_rumor
1428,Latest pictures from hostage situation at a kosher grocer in the French capital. #ParisAttacks http://t.co/zZIgbWOmcP http://t.co/5DkRZ2szYx,non_rumor
1429,"Police forces take position by the kosher grocery store in Saint-Mande, near Porte de Vincennes in Paris. #AFP http://t.co/ANkBZtMTSJ",non_rumor
1430,"Bibi’s vulgarity: Using Paris shooting to justify Israeli colonialism | Haaretz
http://t.co/fsBO5fg2aI #CharlieHebdo http://t.co/YnF3JT6Q5m",non_rumor
1431,Hostages taken at Paris kosher supermarket. LIVE coverage: http://t.co/pPdZtg397o http://t.co/sfTrtKY2wr,non_rumor
1432,"Location of the #Paris #Hypercacher supermarket where a gunman has taken hostages 
http://t.co/NEcgQGr3y6 http://t.co/lmqbbWh9hU",non_rumor
1433,Armed police arrest young people on a scooter as they arrive near kosher store #ParisAttacks http://t.co/M4aH8CyXma http://t.co/rjTNwgJn8l,non_rumor
1434,The president is upset about the terrorist attack in Paris. It's taking attention away from him.,non_rumor
1435,.@mrjamesob gave a masterclass in dealing with people who demand an apology from Muslims for #CharlieHebdo attack http://t.co/4y9oBXtwvf,non_rumor
1436,#CharlieHebdo: Hundreds of Muslims gather outside the Grande Mosquee of Strasbourg to observe a minute of silence http://t.co/LeC7StybFn,non_rumor
1437,25 journalists from Charlie Hebdo took their first step toward publishing their next issue http://t.co/v5p4m6CfDR,non_rumor
1438,Here’s the grocery store in eastern Paris where hostage crisis is unfolding http://t.co/r4rG2j2Maq http://t.co/KVzJB8m9rH,non_rumor
1439,"RIP #AhmedMerabet, a Muslim police officer murdered trying to save #CharlieHebdo, who mocked his faith. #JeSuisAhmed http://t.co/iNs879Nj8k",non_rumor
1440,"This year in Paris mobs attacked synagogues, synagogues have repeatedly been shot at, there have been anti-semitic rapes, and now hostages.",non_rumor
1441,‘The death of faith in the West makes it harder for us to engage with Islam.'  http://t.co/KI4UUnhFcy (Pic: Rex) http://t.co/HDARGUoTtS,non_rumor
1442,"Just as French society rose up and nobly said #JeSuisCharlie, it must now stand with its Jewish community and say #JeSuisJuif – I Am a Jew.",non_rumor
1443,It’s horrible that Paris has to deal with all these violent attacks. What a way to start 2015. 😡,non_rumor
1444,"The world must know his name.

#FreeRaif #RaifBadawi
#JeSuisCharlie #JeSuisRaif

READ: http://t.co/cTrniNQqdA

Pls RT http://t.co/UwZWfkHXjQ",non_rumor
1445,DEVELOPING: Terrorists take hostages in two different #Paris locations. http://t.co/EBbK7ny8Cx,non_rumor
1446,The world stood united to defend free expression #JeSuisCharlie. Now it must stand united to defend human life #JeSuisJuif – I Am a Jew.,non_rumor
1447,People showing #JeSuisCharlie signs during demonstrations of solidarity around the world after #CharlieHebdo attacks. http://t.co/ArManZTehm,non_rumor
1448,Liberal journos say don't label these guys Muslim terrorists because this is such a rare incident. #CharlieHebdo http://t.co/jAeC3PrD3Z,non_rumor
1449,"If you tweeted #JeSuisCharlie but won't tweet #JeSuisJuif today, I think we can all figure out the reason. http://t.co/eVtOYbvlrP",non_rumor
1450,Tensions high: French police stop scooter near scene of kosher grocery http://t.co/ezfzdBjrbb http://t.co/MXJqNSM1Jm,non_rumor
1451,→ http://t.co/sSMzywa1dP Charlie Hebdo cartoons: media around the world chart different courses #CharlieHebdo 943 http://t.co/uIeIo0KsvI,non_rumor
1452,Excellent! The new cinema and art critics #JeSuisCharlie http://t.co/Y2KCVDRWPO,non_rumor
1453,"Special forces evacuate local residents in Saint-Mande, near Porte de Vincennes in Paris. Photo @MartinBureau1 #AFP http://t.co/ngaAVAtwFw",non_rumor
1454,PHOTO: Police release a photo of an accomplice to man who has taken at least five people hostage in Paris market: http://t.co/GdjPjbqbLs,non_rumor
1455,"Amazing MT @WilliamsJon: #France's most famous cartoonist, Uderzo, comes out of retirement for #CharlieHebdo. http://t.co/cIUFQesPuI”",non_rumor
1456,"Children among at least six people taken hostage at kosher store, reports say. #ParisAttacks http://t.co/qxlwCWdaVB http://t.co/Om5eouAAdt",non_rumor
1457,#illridewithyou and #respectformuslims and #jesuischarlie all trended worldwide. Not so much on #jesuisjuif. Jewish blood is cheap.,non_rumor
1458,PHOTO: Police release this photo of a man they believe has taken at least five people hostage in a Paris market: http://t.co/8UZpTcLqUn,non_rumor
1459,French police named two suspects in killing of policewoman in Montrouge: http://t.co/W5Fam8pfQ9 http://t.co/U3fLI0609G,non_rumor
1460,A shocking number of attacks against French Muslims and mosques days after the #CharlieHebdo massacre: http://t.co/0DokPJ98EB,non_rumor
1461,Breaking News: 2 hostage standoffs right now in France. 1 involves #CharlieHebdo suspects. http://t.co/HlhbTJmm1D http://t.co/CwmrmxLApA,non_rumor
1462,"""Screw Your Hashtag Solidarity"" http://t.co/bLHuDh08HG #CharlieHebdo #ParisShooting #Kosher #DammartinEnGoele #CharlesdeGaulle @hughhewitt",non_rumor
1463,"Muslims pray for the Friday prayer next to a sign reading #JeSuisCharlie in Saint-Etienne,France. By @JpKphotographer http://t.co/irukD1LedH",non_rumor
1464,"Children being let out of school lockdown near Paris, as police hunt #CharlieHebdo suspects. http://t.co/7Bxdhozq4H http://t.co/8UdTgzIVft",non_rumor
1465,If these fuckers in Paris didn't have hostages if AC130 them bitches.,non_rumor
1466,Researcher warns a renowned terror cell in #Paris has reawoken - and to expect more attacks: http://t.co/7N7uvClhWY http://t.co/FIpfU50rQe,non_rumor
1467,"A mosque in #AixLesBains burnt to the ground but it doesnt interest any media nor the gov @LaLegende77 
#CharlieHebdo http://t.co/HSkLe9S0Py",non_rumor
1468,LIVE: Police close in on Charlie Hebdo suspects; hostages taken in eastern Paris http://t.co/F6LMSCjCT4 http://t.co/WCjr5CthJZ,non_rumor
1469,#CharlieHebdo is a heroic bastion of free speech. It's also racist.  http://t.co/2Dl5c7i9vs http://t.co/IuLEQfjtVE,non_rumor
1470,Likely the best #CharlieHebdo solidarity sign yet. #JeSuisCharlie http://t.co/JJ2TmF7TYa,non_rumor
1471,Today's @BrookesTimes cartoon #CharlieHebdo http://t.co/qNDmrjuu0U http://t.co/JQ3tOlJFUG,non_rumor
1472,Zuckerberg on #CharlieHebdo: Facebook will protect free speech http://t.co/xHhVh8IXbX http://t.co/t10RSN5I2s,non_rumor
1473,Every time I think I see the best #CharlieHebdo cartoon another great one comes out. #JeSuisCharlie http://t.co/UzOVNAsx8G,non_rumor
1474,Let´s get serious about #CharlieHebdo and West's double standards on freedom of speech! http://t.co/9zclS1mYIJ,non_rumor
1475,"NEW: The #Salafi response to the #Terrorist #ParisShooting #France: “Were they forbidding an evil?” Please spread.

http://t.co/g9QlYdXlUR",non_rumor
1476,unprecedented: Paris ring road empty at Porte de Vincennes 100m fr hostage taking. Armed police everywhere http://t.co/v4pBRHelnk,non_rumor
1477,The entire world is rallying. The terrorists plan has backfired. 🇺🇸🇫🇷🇬🇧🇮🇹 #JeSuisCharlie #CharlieHedbo http://t.co/exzKIGsdag,non_rumor
1478,"Special forces evacuate local residents in Saint-Mande, near Porte de Vincennes in Paris. Photo @MartinBureau1 #AFP http://t.co/qvljWjKFWa",non_rumor
1479,"Wake up,it's real. #CharlieHebdo http://t.co/nuA9sHgEOR",non_rumor
1480,"PARIS HOSTAGE SITUATIONS:
-At printing house
-Holding 1 hostage
-At kosher supermarket
-Holding 6 hostages

Stay with @PzFeed for the latest",non_rumor
1481,Political cartoonists are mourning #CharlieHebdo by retaliating the only way they know how. On pen and paper. http://t.co/TayzuY743E,non_rumor
